actorid,name.data,name.orig,name.orig.full,name.orig.fulleng,namechange,newname,newname.full.mt,newname.fulleng,org,dyadid,primary.party,osid,osvcoalition,osvcoalitionid,nsid,nscoalition,nscoalitionid,splinter,name.prev,actorid.prev,split.temp,name.split.temp,actorid.split.temp,alliance,name.alliance,actorid.alliance,join.group,group.name,actorid.group,location,gwno.loc,region,conflictid,origin,parent.org.subset,origin.name,origin.notes,ideology,ethnicity,religion,sources,delete,,
2010,FDSI-CI,FDSI-CI,Forces de Dê©fense et de Sê©curitê© Impartiales de Cê_te d`Ivoire,Impartial Defense and Security Forces - Ivory Coast,0,,,,1,820,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Ivory Coast,437,4,1-225,military faction,0,,Former govt commandos created group to defend Outtara supporters,Political Grievance,Ivoirian,None,UCDP,,,
2011,NTC,NTC,,National Transitional Council,0,,,,1,823,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Libya,620,4,1-271,alliance,0,,Rebels; defectors,Regime Change,Libyan,None,UCDP,,,
2012,Forces of Muammar Gaddafi,Forces of Muammar Gaddafi,,Forces of Muammar Gaddafi,0,,,,1,825,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Libya,620,4,1-271,deposed government,0,,,Restore Government,Libyan,None,UCDP,,,
2013,ALiR,ALiR,Armê©e pour la Libê©ration du Rwanda,Army for the Liberation of Rwanda ,0,,,,1,128,NA,2013,0,,"2-170, 2-181, 2-189, 2-484",1,"549013, 549024",0,,NA,0,,NA,0,,,1,FDLR,1380,"DR Congo (Zaire), Rwanda, Burundi, Uganda","490, 517, 516, 500",4,1-179,splinter,1,FAR II,,Ethnic Grievances,Hutu,None,UCDP,,,
2014,Republic of South Sudan,Republic of South Sudan,,Republic of South Sudan,0,,,,1,815,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Sudan,625,4,1-269,regional government,0,,Fought over boundaries of soon to be independent South Sudan,Secessionist,Sudanese,None,UCDP,,,
2031,BIFM,BIFF,Bangsamoro Islamic Freedom Fighters,Bangsamoro Islamic Freedom Fighters,1,BIFM,Bangsamoro Islamic Freedom Movement,Bangsamoro Islamic Freedom Movement,1,834,NA,NA,0,,2-446,0,,1,MILF,1118,0,,NA,0,,,0,,NA,Philippines,840,3,1-112,splinter,1,MILF,,Secessionist,Moro,Islam,UCDP,,,
2041,ETIM,ETIM,East Turkistan Islamic Movement,East Turkistan Islamic Movement,0,,,,1,830,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,China,710,3,1-273,political party,0,,,Secessionist,Uyguhr,Islam (Sunni),UCDP,,,
2042,Ansar Dine,Ansar Dine,Ansar Dine,Defenders of the Faith,0,,,,1,835,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Mali,432,4,1-274,splinter,0,AQIM,Leadership had ties to AQIM and 90's Tuareg rebellions,Islamist,Tuareg,Islam (Sunni),UCDP,,,
2043,MNLA,MNLA,Mouvement national pour la libê©ration de l'Azawad,National Movement for the Liberation of Azawad,0,,,,1,836,NA,NA,0,,"2-488, 2-489, 2-12589",0,,0,,NA,0,,NA,0,,,0,,NA,Mali,432,4,1-177,alliance,0,ATNMC; MNA,,Secessionist,Tuareg,None,UCDP,,,
2044,Seleka,Seleka,Seleka,Union,0,,,,1,832,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Central African Republic,482,4,1-222,alliance,0,CPJP; UFDR; CPSK,,Regime Change,Mixed,Islam,UCDP,,,
2045,M23,M23,Mouvement du 23-Mars,March 23 Movement,0,,,,1,831,NA,2045,0,,"2-491, 2-12306",0,,0,,NA,0,,NA,0,,,0,,NA,DR Congo (Zaire),490,4,Jan-86,military faction,0,DRC Army,,Political Grievance,Mixed,None,UCDP,,,
2046,MUJAO,MUJAO,Mouvement pour le Tawhêëd et du Jihad en Afrique de l'Ouest,Movement for Unity and Jihad in West Africa,0,,,,1,"845, 862",NA,NA,0,,"2-488, 2-489",1,"543202, 543203",1,AQIM,1391,0,,NA,1,al-Murabitun,4376,0,,NA,"Algeria, Mali","615, 432",4,"1-191, 1-274",splinter,1,AQIM,,Islamist,Mixed,Islam (Sunni),UCDP,,,
2047,SRF,SRF,Al-Jabhat Al-Thawriyat Al-Sudan,Sudan Revolutionary Front,0,,,,1,833,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Sudan,625,4,1-113,alliance,0,JEM; SLM/A; SPLM/A - North; SLM/A - MM,,Political Grievance,Mixed,None,UCDP,,,
2048,GNLA,GNLA,,Garo National Liberation Army ,0,,,,1,842,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,India,750,3,1-272,government faction,1,Maghalaya Police,,Secessionist,Garo,None,UCDP,,,
2050,Military faction (Red Berets),Military faction (Red Berets),Military faction (Red Berets),Military faction (Red Berets),0,,,,1,837,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Mali,432,4,1-274,military faction,1,,,Restore Government,Malian,None,UCDP,,,
2051,PBCP-J,PBCP-J,,Purba Banglar Communist Party - Janajudhha faction,0,,,,1,839,NA,NA,0,,,0,,1,PBCP,1666,0,,NA,0,,,0,,NA,Bangladesh,771,3,1-275,splinter,1,PBCP,,Communist,Bangladeshi,None,UCDP,,,
2053,BLF,BLF,,Baloch Liberation Front,0,,,,1,544,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Pakistan,770,3,1-129,exiles/diaspora,0,,,Secessionist,Baloch,Islam (Sunni),Wikipedia,,,
2073,PFT,PFT,,Popular Front of Tajikistan,0,,,,1,848,NA,2073,0,,2-479,0,,0,,NA,0,,NA,0,,,0,,NA,Tajikistan,702,3,1-200,NA,,,,Pro-government,,,,1,,
2084,Military faction (Harar garrison),Military faction (Harar garrison),,,0,,,,1,852,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Ethiopia,530,4,Jan-70,military faction,1,,,Coup,Mixed,None,UCDP,,,
2085,Forces of Mullo Abdullo,Forces of Mullo Abdullo,,,0,,,,1,849,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Tajikistan,702,3,1-200,splinter,1,UTO,,Political Grievance,Tajik,Islam (Sunni),UCDP,,,
2091,APCLS,APCLS,Alliance des patriotes pour un Congo libre et souverain,Alliance of the People for a Free and Sovereign Congo,0,,,,1,858,NA,NA,0,,"2-491, 2-12328",0,,0,,NA,0,,NA,0,,,0,,NA,DR Congo (Zaire),490,4,Jan-86,militia,0,Mayi Mayi,,Regime Change,Hunde,None,UCDP,,,
2120,Signed-in-Blood Battalion,Signed-in-Blood Battalion,al-Mouwakoune Bi-Dima,Signed-in-Blood Battalion,0,,,,1,865,NA,2120,0,,2-489,1,543203,1,AQIM,1391,0,,NA,1,al-Murabitun,4376,0,,NA,"Algeria, Mali","615, 432",4,1-274,splinter,1,AQIM,,Islamist,Arab,Islam (Sunni),UCDP,,,
2939,NLFT-B,NLFT-B,National Liberation Front of Tripura-Biswamohan faction,National Liberation Front of Tripura-Biswamohan faction,0,,,,1,11299,NA,NA,0,,,0,,1,NLFT,1150,0,,NA,0,,,0,,NA,India,750,3,1-139,splinter,1,NLFT,,Secessionist,Tripura,Christian,UCDP,,,
3043,PARC-FAAL,PARC-FAAL,Parti pour l_‹_action et la reconstruction du Congo-Forces armê©es allê©luia,Party for Action and the Reconstruction of the Congo-Allelujah Armed Forces,0,,,,1,11377,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,DR Congo (Zaire),490,4,Jan-86,militia,0,Mayi Mayi,,Regime Change,NA,NA,UCDP,,,
3151,NDFB-S,NDFB-S,,National Democratic Front of Bodoland-Songbijit,0,,,,1,12557,NA,3151,0,,,0,,1,NDFB - RD,1950,0,,NA,0,,,0,,NA,India,750,3,1-227,splinter,1,NDFB-RD,,Secessionist,Bodo,None,UCDP,,,
3563,SSDM/A - Cobra Faction,SSDM/A - Cobra Faction,SSDM/A - Cobra Faction,South Sudan Democratic Movement/Army - Cobra Faction,0,,,,1,860,NA,NA,0,,,0,,1,SSDM/A,1993,0,,NA,0,,,0,,NA,South Sudan,626,4,1-270,splinter,1,SSDM/A,,Regime Change,Sudanese,None,UCDP,,,
3946,CPI-ML-J,CPI-ML-J,,Communist Party of India-Marxist-Leninist-Janasakhti faction,0,,,,1,11932,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,India,750,3,29-Jan,splinter,1,CPI-ML,,Communist,Mixed,None,UCDP,,,
3967,Kata Katanga,Kata Katanga,Kata Katanga,Kata Katanga,0,,,,1,856,NA,3967,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,DR Congo (Zaire),490,4,Jan-68,alliance,0,,,Secessionist,Katanga,None,UCDP,,,
4006,Sultanate of Sulu,Sultanate of Sulu,Sultanate of Sulu,Sultanate of Sulu,0,,,,1,861,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Malaysia,820,3,1-278,deposed government,0,,"Sultanate was part of Philippines,  pressed claim on own in 2013",Secessionist,Sabah,None,UCDP,,,
4201,anti-Balaka,anti-Balaka,anti-Balaka,anti-Balaka,0,,,,1,12380,NA,4201,0,,"2-12378, 2-14318",0,,0,,NA,0,,NA,0,,,0,,NA,Central African Republic,482,4,1-222,alliance,0,deposed government; CLPC,,Ethnic Grievances,Mixed,Christian,UCDP,,,
4226,SPLM/A In Opposition,SPLM/A In Opposition,,Sudan Liberation Army/Movement In Opposition,0,,,,1,859,NA,4226,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,South Sudan,626,4,1-270,military faction,1,Presidential Guard,"SPLM/A became ruling party of S. Sudan, but split over ethnic divisions",Ethnic Grievances,Nuer,Christian,UCDP,,,
4286,Forces of Paul Joseph Mukungubila,Forces of Paul Joseph Mukungubila,Forces of Paul Joseph Mukungubila,Forces of Paul Joseph Mukungubila,0,,,,1,12463,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,DR Congo (Zaire),490,4,Jan-86,religious organization,0,,,Political Grievance,Congan,Christian,UCDP,,,
4319,Wilayat Sinai,Ansar Bayt al-Maqdis,,Ansar Bayt al-Maqdis,1,Wilayat Sinai,Wilayat Sinai,Sinai Province ,1,12487,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Egypt,651,2,1-196,religious organization,0,,,Islamist,Arab,Islam (Sunni),UCDP,,,
4376,al-Murabitun,al-Murabitun,al-Murabitun,The Sentinel,0,,,,1,12582,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Mali,432,4,1-274,alliance,0,Signed-in-Blood-Battalion; MUJAO,,Islamist,Arab,Islam (Sunni),UCDP,,,
4456,Syrian insurgents,Syrian insurgents,Syrian insurgents,Syrian insurgents,0,,,,1,867,NA,4456,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Syria,652,2,1-102,military faction; transnational militant group; exiles/diaspora,1,,,Regime Change; Islamist,,,,1,,
5802,Libyan National Army,Libyan National Army,,Libyan National Army,0,,,,1,14059,NA,NA,0,,2-14061,0,,0,,NA,0,,NA,0,,,0,,NA,Libya,620,4,1-271,military faction,0,This is the uncrecognized government (there were 2 competing for a time),,Anti-Islamism,Arab,Libyan,UCDP,,,
5817,Maidan,Maidan,"_ù_çÊ‹_______µ ___±'ÊÓ_____ç____Êè ""___ç_____ç__"" / Narodne ob'yednannya ""Maydan""",Maidan People's Council,0,,,,1,14085,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Ukraine,369,1,1-280,protests,0,,,Democracy,Ukrainian,Christian (Orthodox),UCDP,,,
5839,Lugansk People's Republic,Lugansk People's Republic,__Ê„___ç__ÊÅ___çÊè ___çÊ‹_______çÊè Ê‹_µÊÅ_èÊ„_±___»___ç / Luganskaya narodnaya respublika,Lugansk People's Republic,0,,,,1,14184,NA,NA,0,,,0,,0,,NA,0,,NA,1,United Armed Forces of Novorossiya,5914,0,,NA,Ukraine,369,1,1-282,foreign intervention,0,,,Secessionist,Russian,Christian (Orthodox),UCDP,,,
5840,Donetsk People's Republic,Donetsk People's Republic,_Ó_____µÊ____çÊè ___çÊ‹_______çÊè Ê‹_µÊÅ_èÊ„_±___»___ç / Donetskaya narodnaya respublika,Donetsk People's Republic,0,,,,1,14124,NA,NA,0,,,0,,0,,NA,0,,NA,1,United Armed Forces of Novorossiya,5914,0,,NA,Ukraine,369,1,1-281,foreign intervention,0,,,Secessionist,Russian,Christian (Orthodox),UCDP,,,
5849,SARC,SARC,,Sudanese Awakening Revolutionary Council,0,,,,1,14134,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Sudan,625,4,1-113,militia,0,Janjaweed,,Economic Grievances,Arab,Islam (Sunni),WIkipedia,,,
5866,Darfur Joint Resistance Forces,Darfur Joint Resistance Forces,,Darfur Joint Resistance Forces,0,,,,1,14150,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Sudan,625,4,1-113,alliance,0,SLM/A; SLM/A - MM; SLMJ,,Regime Change,Sudanese,None,UCDP,,,
5914,United Armed Forces of Novorossiya,United Armed Forces of Novorossiya,___±Ê__µ___»__ÊÇ____Ê_Ê— _ê____Ê‹Ê„___µ____Ê_Ê— _ç_»__ _ù______Ê‹__ÊÅÊÅ_»_»,United Armed Forces of Novorossiya,0,,,,1,14210,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Ukraine,369,1,1-283,alliance,0,Lugansk People's Republic; Dontsk People's Republic,,Secessionist,Russian,Christian (Orthodox),UCDP,,,
5928,Jamaat-ul-Ahrar,Ahrar-ul-Hind,Ahrar-ul-Hind,The Freedom Fighters of India,1,Jamaat-ul-Ahrar,Jamaat-ul-Ahrar,Freedom Fighters Group,1,14227,NA,NA,0,,,0,,1,TTP,1199,0,,NA,0,,,0,,NA,Pakistan,770,3,1-209,splinter,1,TTP,,Islamist,Pashtun,Islam (Sunni),UCDP,,,
5940,Zintan Brigades,Zintan Brigades,,Zintan Brigades,0,,,,1,14249,NA,NA,0,,2-14251,0,,0,,NA,0,,NA,0,,,0,,NA,Libya,620,4,1-271,militia,0,,Supported Toubrek govt over Tripoli,Regime Change,Arab,Islam (Sunni),UCDP,,,
5965,PSLF,PSLF,Palaung State Liberation Front,Palaung State Liberation Front,0,,,,1,14273,NA,NA,0,,,0,,0,,NA,0,,NA,0,,,0,,NA,Myanmar (Burma),775,3,1-279,splinter,1,PSLA,,Secessionist,Palaung,None,UCDP,,,
